"id","host_id","host_since","host_is_superhost","host_listings_count","property_type","room_type","price","last_review","number_of_reviews","availability_30","review_scores_rating","City"
2506321,12408981,2014-02-20,0,1,"Entire apartment","Entire home/apt",100,2019-10-11,41,23,99,"Paris"
29066780,6284426,2013-05-08,0,2,"Private room in condominium","Private room",75,2019-07-05,2,28,100,"Paris"
30414775,81675035,2016-07-04,0,1,"Entire apartment","Entire home/apt",150,2020-03-14,6,0,97,"Paris"
18204680,107472521,2016-12-16,1,12,"Entire apartment","Entire home/apt",180,2020-02-20,29,0,96,"Paris"
43692632,17887613,2014-07-09,1,1,"Private room in apartment","Private room",50,2020-07-02,1,30,100,"Paris"
933438,5032890,2013-02-10,1,4,"Entire apartment","Entire home/apt",122,2020-02-13,51,9,94,"Paris"
23335779,107034418,2016-12-12,0,2,"Entire apartment","Entire home/apt",75,2020-01-01,53,0,87,"Paris"
41094280,6705409,2013-06-02,0,2,"Entire apartment","Entire home/apt",50,2020-10-18,3,0,100,"Paris"
4911778,25293397,2014-12-28,1,1,"Private room in apartment","Private room",90,2020-02-11,108,29,97,"Paris"
30315313,5975873,2013-04-17,0,1,"Entire apartment","Entire home/apt",120,2019-03-11,6,0,96,"Paris"
40244787,15315353,2014-05-09,1,0,"Entire apartment","Entire home/apt",48,2020-11-01,11,18,96,"Paris"
19441454,130909060,2017-05-18,0,29,"Entire apartment","Entire home/apt",150,2020-07-14,44,26,90,"Paris"
13249500,74502745,2016-05-28,0,1,"Entire apartment","Entire home/apt",50,2020-01-03,8,0,100,"Paris"
5170150,23685509,2014-11-13,0,1,"Entire apartment","Entire home/apt",135,2020-01-31,12,29,83,"Paris"
10998041,57068213,2016-02-02,0,1,"Entire loft","Entire home/apt",214,2020-03-09,58,0,98,"Paris"
21527264,41742787,2015-08-17,0,1,"Entire apartment","Entire home/apt",95,2020-01-02,5,0,84,"Paris"
33058553,27247766,2015-02-05,0,5,"Room in aparthotel","Hotel room",240,2020-07-09,1,5,40,"Paris"
20237710,50978178,2015-12-10,0,156,"Entire apartment","Entire home/apt",110,2020-10-22,34,26,85,"Paris"
26402106,30394948,2015-04-01,0,1,"Entire apartment","Entire home/apt",65,2020-09-24,17,6,94,"Paris"
7658086,36552431,2015-06-23,1,1,"Entire condominium","Entire home/apt",61,2019-12-26,37,0,95,"Paris"
27280731,124464198,2017-04-05,0,2,"Entire apartment","Entire home/apt",235,2019-10-04,29,0,92,"Paris"
18684438,20073379,2014-08-15,1,19,"Entire apartment","Entire home/apt",750,2019-01-07,9,30,98,"Paris"
24731852,68634366,2016-04-24,0,3,"Entire apartment","Entire home/apt",90,2019-07-16,3,0,100,"Paris"
35817132,269436133,2019-06-18,1,0,"Entire apartment","Entire home/apt",75,2020-03-15,18,13,92,"Paris"
26440180,197034016,2018-06-21,0,6,"Room in boutique hotel","Entire home/apt",140,2020-02-16,1,26,100,"Paris"
33417555,95389398,2016-09-16,0,45,"Entire apartment","Entire home/apt",160,2020-08-14,48,19,92,"Paris"
36233273,177640581,2018-03-10,0,0,"Entire apartment","Entire home/apt",70,2019-09-22,3,0,93,"Paris"
33697056,21030522,2014-09-07,0,1,"Entire apartment","Entire home/apt",62,2019-06-11,3,0,93,"Paris"
24985763,17786905,2018-05-10,1,2,"Private room in apartment","Private room",70,2019-09-27,26,28,99,"Paris"
33233918,250240210,2019-03-21,0,1,"Entire apartment","Entire home/apt",88,2019-08-15,9,0,98,"Paris"
29097680,335526,2011-01-05,0,9,"Entire apartment","Entire home/apt",90,2020-07-10,145,0,91,"Paris"
29836094,172465348,2018-02-09,0,1,"Entire apartment","Entire home/apt",140,2020-03-08,21,30,89,"Paris"
26730682,16970028,2014-06-18,0,1,"Entire apartment","Entire home/apt",80,2019-08-17,11,0,96,"Paris"
32945807,247919086,2019-03-10,1,7,"Room in serviced apartment","Hotel room",185,2020-08-23,13,29,97,"Paris"
29530642,5497217,2013-03-17,1,1,"Entire apartment","Entire home/apt",69,2020-02-03,21,0,98,"Paris"
7289822,14011332,2014-04-07,0,1,"Entire apartment","Entire home/apt",60,2020-09-11,29,30,93,"Paris"
28795866,3188421,2012-08-07,0,2,"Entire apartment","Entire home/apt",90,2019-11-02,4,0,100,"Paris"
43378922,345599452,2020-05-07,0,2,"Room in boutique hotel","Private room",109,2020-09-12,1,30,100,"Paris"
31513860,236133644,2019-01-12,0,1,"Entire apartment","Entire home/apt",50,2020-08-14,11,0,92,"Paris"
29621320,6366690,2013-05-13,1,2,"Entire loft","Entire home/apt",100,2020-06-15,30,7,88,"Paris"
35537468,41401452,2015-08-13,1,1,"Entire apartment","Entire home/apt",28,2020-10-02,3,4,100,"Paris"
41591854,164339844,2017-12-26,0,0,"Private room in apartment","Private room",46,2020-02-26,2,0,100,"Paris"
27496960,6402675,2013-05-15,0,1,"Entire apartment","Entire home/apt",166,2020-01-01,18,26,96,"Paris"
43684133,304345128,2019-10-24,0,0,"Entire apartment","Entire home/apt",70,2020-09-21,2,30,100,"Paris"
28298761,213705331,2018-09-05,0,5,"Entire apartment","Entire home/apt",83,2020-10-28,100,26,95,"Paris"
23605282,144672350,2017-08-06,1,1,"Entire apartment","Entire home/apt",69,2020-03-02,53,0,96,"Paris"
39747009,258928418,2019-04-30,1,2,"Entire apartment","Entire home/apt",25,2020-07-31,2,12,90,"Paris"
33130682,6693855,2013-06-02,0,33,"Entire apartment","Entire home/apt",300,2019-08-19,14,0,90,"Paris"
39620147,301046761,2019-10-08,0,8,"Entire apartment","Entire home/apt",144,2019-12-28,7,30,94,"Paris"
41928937,331729424,2020-01-29,0,1,"Entire apartment","Entire home/apt",55,2020-03-12,4,0,80,"Paris"
5983430,115574,2010-04-29,0,2,"Entire apartment","Entire home/apt",110,2019-08-23,6,0,97,"Paris"
40911459,318713171,2019-12-18,0,1,"Entire apartment","Entire home/apt",52,2020-10-29,8,24,100,"Paris"
38951910,298259516,2019-09-27,0,1,"Entire apartment","Entire home/apt",64,2019-11-17,5,0,96,"Paris"
37881434,77132887,2016-06-11,1,0,"Entire apartment","Entire home/apt",98,2020-03-17,12,0,97,"Paris"
30090369,102739187,2016-11-06,0,1,"Entire apartment","Entire home/apt",90,2019-05-26,3,28,80,"Paris"
28312181,80037382,2016-06-26,0,1,"Entire apartment","Entire home/apt",90,2019-10-19,14,0,100,"Paris"
7577629,25532859,2015-01-03,0,1,"Entire apartment","Entire home/apt",70,2019-03-24,23,0,91,"Paris"
2071641,10591531,2013-12-12,0,1,"Entire apartment","Entire home/apt",79,2019-08-01,17,0,88,"Paris"
6686559,34972533,2015-06-04,0,1,"Entire apartment","Entire home/apt",99,2020-11-01,35,0,96,"Paris"
22376026,23973911,2014-11-20,0,2,"Private room in apartment","Private room",60,2019-08-04,8,0,92,"Paris"
6634740,5890526,2013-04-12,0,3,"Entire apartment","Entire home/apt",135,2020-03-17,26,29,92,"Paris"
6634606,15098125,2014-05-04,0,4,"Entire apartment","Entire home/apt",75,2020-03-08,40,16,93,"Paris"
37531346,86536713,2016-07-28,1,1,"Entire apartment","Entire home/apt",50,2020-08-18,22,0,95,"Paris"
7849104,2107478,2012-04-10,0,96,"Entire apartment","Entire home/apt",61,2020-10-22,228,30,94,"Paris"
19342279,10207426,2013-11-23,0,1,"Private room in apartment","Private room",55,2019-10-06,10,30,77,"Paris"
36629236,269828470,2019-06-19,0,0,"Entire apartment","Entire home/apt",300,2020-01-20,7,0,100,"Paris"
41211248,254591320,2019-04-10,0,1,"Entire apartment","Entire home/apt",78,2020-04-30,4,4,95,"Paris"
15787520,4129660,2012-11-12,0,6,"Entire apartment","Entire home/apt",190,2019-05-17,7,30,100,"Paris"
17521600,32078364,2015-04-27,0,1,"Entire apartment","Entire home/apt",70,2019-09-16,12,0,92,"Paris"
549941,2694418,2012-06-20,1,1,"Entire apartment","Entire home/apt",122,2020-03-03,322,0,95,"Paris"
23463254,4971435,2016-07-16,1,2,"Entire apartment","Entire home/apt",115,2020-10-26,67,16,99,"Paris"
32713017,200330312,2018-07-06,0,1,"Entire apartment","Entire home/apt",151,2020-08-21,38,0,88,"Paris"
35966197,269046690,2019-06-16,0,0,"Entire apartment","Entire home/apt",95,2019-07-03,1,0,100,"Paris"
1255813,6840020,2013-06-10,1,1,"Entire apartment","Entire home/apt",90,2020-07-13,51,30,97,"Paris"
35787885,269212266,2019-06-17,0,6,"Room in boutique hotel","Hotel room",117,2019-08-24,1,0,60,"Paris"
19592329,64633769,2016-03-27,0,3,"Entire apartment","Entire home/apt",55,2019-06-30,31,0,92,"Paris"
20245075,46431024,2015-10-13,1,1,"Entire apartment","Entire home/apt",75,2019-05-12,75,0,94,"Paris"
23034383,170925773,2018-01-31,0,2,"Private room in apartment","Private room",30,2019-04-22,10,0,96,"Paris"
19634309,18871711,2014-07-25,0,1,"Private room in apartment","Private room",42,2019-02-22,12,27,96,"Paris"
22024255,160593809,2017-11-29,0,1,"Entire apartment","Entire home/apt",94,2019-08-19,13,0,86,"Paris"
34732914,261957962,2019-05-15,1,1,"Entire apartment","Entire home/apt",200,2019-11-30,10,0,98,"Paris"
22871484,6671812,2013-05-31,1,1,"Entire apartment","Entire home/apt",69,2019-10-20,52,0,89,"Paris"
41225993,3927681,2012-10-20,0,1,"Entire apartment","Entire home/apt",119,2020-03-16,3,0,93,"Paris"
37736203,285257422,2019-08-13,0,1,"Entire apartment","Entire home/apt",60,2019-11-24,3,0,67,"Paris"
3033765,7608379,2013-07-20,1,38,"Entire apartment","Entire home/apt",275,2019-05-10,64,29,96,"Paris"
23892682,10269495,2013-11-26,0,3,"Private room in apartment","Private room",40,2019-01-27,9,0,95,"Paris"
3944647,20441106,2014-08-23,0,1,"Entire apartment","Entire home/apt",70,2019-12-31,44,0,89,"Paris"
30813132,95389398,2016-09-16,0,45,"Entire apartment","Entire home/apt",63,2020-09-29,56,24,90,"Paris"
3428782,17282197,2014-06-26,0,1,"Entire apartment","Entire home/apt",99,2020-01-23,99,0,96,"Paris"
6710393,5798691,2013-04-06,0,1,"Entire apartment","Entire home/apt",100,2019-05-15,19,0,99,"Paris"
41954373,9686506,2013-10-28,0,0,"Entire apartment","Entire home/apt",70,2020-02-28,1,0,100,"Paris"
30339673,174164172,2018-02-19,0,1,"Entire apartment","Entire home/apt",139,2020-08-25,6,5,97,"Paris"
28837832,189157668,2018-05-12,1,1,"Entire apartment","Entire home/apt",120,2020-01-03,19,0,98,"Paris"
11816186,59173627,2016-02-17,0,0,"Entire apartment","Entire home/apt",90,2019-06-30,3,0,100,"Paris"
18131990,2662905,2012-06-17,0,1,"Entire apartment","Entire home/apt",649,2019-11-03,16,29,100,"Paris"
13908688,49237581,2015-11-17,0,62,"Entire apartment","Entire home/apt",140,2019-03-08,3,0,93,"Paris"
8769065,45976374,2015-10-07,1,1,"Entire apartment","Entire home/apt",150,2020-10-25,151,20,99,"Paris"
16852946,21527101,2014-09-19,0,14,"Entire apartment","Entire home/apt",191,2020-09-17,69,5,96,"Paris"
3519924,17723330,2014-07-06,0,1,"Entire apartment","Entire home/apt",60,2019-12-26,16,0,93,"Paris"
22005595,56333610,2016-01-27,0,142,"Entire apartment","Entire home/apt",672,2020-08-27,63,0,88,"Paris"
42347727,329883596,2020-01-22,0,1,"Entire apartment","Entire home/apt",65,2020-09-10,5,0,100,"Paris"
35227226,265232238,2019-05-30,0,1,"Entire apartment","Entire home/apt",93,2020-10-29,41,29,88,"Paris"
29754609,173493966,2018-02-15,0,3,"Entire apartment","Entire home/apt",65,2020-09-07,44,23,80,"Paris"
35220467,109818879,2017-01-04,0,1,"Entire apartment","Entire home/apt",70,2019-08-31,9,0,93,"Paris"
33185074,249852633,2019-03-19,0,2,"Entire apartment","Entire home/apt",80,2019-10-09,8,26,95,"Paris"
36175772,136359685,2017-06-22,1,1,"Entire apartment","Entire home/apt",111,2020-10-25,45,22,97,"Paris"
12808292,69774336,2016-05-01,0,1,"Private room in apartment","Private room",69,2020-03-17,186,0,98,"Paris"
40767797,316696363,2019-12-12,0,1,"Entire apartment","Entire home/apt",45,2020-03-02,11,0,91,"Paris"
16445821,107861927,2016-12-20,1,3,"Entire apartment","Entire home/apt",88,2020-06-30,74,30,97,"Paris"
13896128,22605288,2014-10-16,0,2,"Entire apartment","Entire home/apt",40,2020-10-10,1,0,100,"Paris"
12082511,18399378,2014-07-19,1,1,"Entire apartment","Entire home/apt",127,2020-03-01,134,29,96,"Paris"
40544517,28897229,2015-03-07,0,1,"Entire apartment","Entire home/apt",38,2020-03-31,1,30,100,"Paris"
8991792,3480416,2012-09-05,0,1,"Entire apartment","Entire home/apt",179,2020-01-24,14,29,99,"Paris"
32785899,42412223,2015-08-24,0,2,"Entire apartment","Entire home/apt",230,2019-06-22,1,0,100,"Paris"
18088958,3717296,2012-09-30,0,1,"Entire apartment","Entire home/apt",48,2019-01-02,14,0,95,"Paris"
10241251,1646944,2012-01-24,0,17,"Entire apartment","Entire home/apt",180,2020-08-30,144,0,92,"Paris"
